itemid,modifier,name,url
15301,,Grizzly Slippers,https://classic.wowhead.com/item=15301
6559,1180,Bard's Buckler of the Bear,https://classic.wowhead.com/item=6559
15522,1187,Spiked Chain Shield of the Bear,https://classic.wowhead.com/item=15522
15115,108,Rigid Gloves of Defense,https://classic.wowhead.com/item=15115
9819,217,Durable Tunic of Stamina,https://classic.wowhead.com/item=9819
12001,1200,Onyx Ring of the Bear,https://classic.wowhead.com/item=12001
1529,,Jade,https://classic.wowhead.com/item=1529
6266,1840,Disciple's Vest of Shadow Wrath,https://classic.wowhead.com/item=6266
9847,1956,Conjurer's Cloak of Frozen Wrath,https://classic.wowhead.com/item=9847
9861,2036,Archer's Gloves of Healing,https://classic.wowhead.com/item=9861
15479,1094,Charger's Armor of the Boar,https://classic.wowhead.com/item=15479
7353,1033,Elder's Padded Armor of the Whale,https://classic.wowhead.com/item=7353
12992,,Searing Blade,https://classic.wowhead.com/item=12992
15122,845,Robust Bracers of the Eagle,https://classic.wowhead.com/item=15122
9839,1555,Banded Gauntlets of Power,https://classic.wowhead.com/item=9839
6568,179,Shimmering Trousers of Spirit,https://classic.wowhead.com/item=6568
15151,606,Ghostwalker Legguards of the Monkey,https://classic.wowhead.com/item=15151
4326,,Long Silken Cloak,https://classic.wowhead.com/item=4326
15017,1552,Lupine Leggings of Power,https://classic.wowhead.com/item=15017
15346,1030,Pathfinder Vest of the Whale,https://classic.wowhead.com/item=15346
5525,,Boiled Clams,https://classic.wowhead.com/item=5525
14659,,Scorpashi Leggings,https://classic.wowhead.com/item=14659
9849,861,Conjurer's Hood of the Eagle,https://classic.wowhead.com/item=9849
14253,215,Lunar Handwraps of Spirit,https://classic.wowhead.com/item=14253
5571,,Small Black Pouch,https://classic.wowhead.com/item=5571
6556,1009,Bard's Bracers of the Whale,https://classic.wowhead.com/item=6556
2080,1016,Hillborne Axe of the Whale,https://classic.wowhead.com/item=2080
9931,523,Brigade Girdle of the Wolf,https://classic.wowhead.com/item=9931
15159,614,Nocturnal Tunic of the Monkey,https://classic.wowhead.com/item=15159
15977,2035,Vital Orb of Healing,https://classic.wowhead.com/item=15977
15485,672,War Torn Pants of the Tiger,https://classic.wowhead.com/item=15485
3181,,Partially Digested Meat,https://classic.wowhead.com/item=3181
9779,501,Bandit Cloak of the Wolf,https://classic.wowhead.com/item=9779
6582,848,Scouting Boots of the Eagle,https://classic.wowhead.com/item=6582
9774,186,Greenweave Vest of Stamina,https://classic.wowhead.com/item=9774
7914,,Barbaric Iron Breastplate,https://classic.wowhead.com/item=7914
15519,1183,Spiked Chain Cloak of the Bear,https://classic.wowhead.com/item=15519
9862,2042,Archer's Trousers of Healing,https://classic.wowhead.com/item=9862
14230,1966,Embersilk Tunic of Frozen Wrath,https://classic.wowhead.com/item=14230
9789,1017,Raider's Legguards of the Whale,https://classic.wowhead.com/item=9789
12010,1757,Fen Ring of Eluding,https://classic.wowhead.com/item=12010
6540,759,Willow Pants of the Owl,https://classic.wowhead.com/item=6540
15974,1015,Pagan Rod of the Whale,https://classic.wowhead.com/item=15974
5962,,Guardian Pants,https://classic.wowhead.com/item=5962
15243,2032,Deadly Kris of Healing,https://classic.wowhead.com/item=15243
2819,1184,Cross Dagger of the Bear,https://classic.wowhead.com/item=2819
8261,,Serpentskin Helm,https://classic.wowhead.com/item=8261
9806,850,Superior Gloves of the Eagle,https://classic.wowhead.com/item=9806
14173,760,Buccaneer's Cord of the Owl,https://classic.wowhead.com/item=14173
7407,776,Infiltrator Armor of the Owl,https://classic.wowhead.com/item=7407
6199,,Black Widow Band,https://classic.wowhead.com/item=6199
15242,2031,Honed Stiletto of Healing,https://classic.wowhead.com/item=15242
9792,1804,Ivycloth Boots of Arcane Wrath,https://classic.wowhead.com/item=9792
9829,1017,Scaled Leather Bracers of the Whale,https://classic.wowhead.com/item=9829
11997,1193,Greenstone Circle of the Bear,https://classic.wowhead.com/item=11997
14168,113,Buccaneer's Gloves of Spirit,https://classic.wowhead.com/item=14168
14123,19,Ritual Cape of Stamina,https://classic.wowhead.com/item=14123
9856,1027,Archer's Boots of the Whale,https://classic.wowhead.com/item=9856
14898,2038,Saltstone Girdle of Healing,https://classic.wowhead.com/item=14898
7434,772,Twilight Boots of the Owl,https://classic.wowhead.com/item=7434
15365,182,Trickster's Handwraps of Spirit,https://classic.wowhead.com/item=15365
15211,1549,Militant Shortsword of Power,https://classic.wowhead.com/item=15211
15110,758,Rigid Belt of the Owl,https://classic.wowhead.com/item=15110
15145,2034,Ghostwalker Buckler of Healing,https://classic.wowhead.com/item=15145
1687,,Retractable Claw,https://classic.wowhead.com/item=1687
13019,,Harpyclaw Short Bow,https://classic.wowhead.com/item=13019
12691,,Plans: Wildthorn Mail,https://classic.wowhead.com/item=12691
9785,1095,Raider's Bracers of the Boar,https://classic.wowhead.com/item=9785
10130,1208,Revenant Girdle of the Bear,https://classic.wowhead.com/item=10130
15912,760,Buccaneer's Orb of the Owl,https://classic.wowhead.com/item=15912
839,,Heavy Weave Gloves,https://classic.wowhead.com/item=839
15972,1014,Ritual Stein of the Whale,https://classic.wowhead.com/item=15972
14274,878,Gaea's Leggings of the Eagle,https://classic.wowhead.com/item=14274
15513,850,Grunt's Pauldrons of the Eagle,https://classic.wowhead.com/item=15513
7529,705,Cabalist Helm of the Tiger,https://classic.wowhead.com/item=7529
14219,766,Geomancer's Cloak of the Owl,https://classic.wowhead.com/item=14219
7414,211,Infiltrator Pants of Agility,https://classic.wowhead.com/item=7414
6569,768,Shimmering Robe of the Owl,https://classic.wowhead.com/item=6569
4437,,Channeler's Staff,https://classic.wowhead.com/item=4437
14125,2033,Ritual Leggings of Healing,https://classic.wowhead.com/item=14125
11972,1456,Carnelian Loop of Shadow Resistance,https://classic.wowhead.com/item=11972
6571,674,Scouting Buckler of the Tiger,https://classic.wowhead.com/item=6571
9779,26,Bandit Cloak of Intellect,https://classic.wowhead.com/item=9779
15602,787,Ancient Crown of the Owl,https://classic.wowhead.com/item=15602
6266,1802,Disciple's Vest of Arcane Wrath,https://classic.wowhead.com/item=6266
10288,1886,Sage's Circlet of Fiery Wrath,https://classic.wowhead.com/item=10288
15134,866,Cutthroat's Hat of the Eagle,https://classic.wowhead.com/item=15134
7419,1017,Phalanx Cloak of the Whale,https://classic.wowhead.com/item=7419
15348,113,Pathfinder Bracers of Spirit,https://classic.wowhead.com/item=15348
6518,,Pioneer Boots,https://classic.wowhead.com/item=6518
7492,853,Captain's Cloak of the Eagle,https://classic.wowhead.com/item=7492
6564,95,Shimmering Cloak of Spirit,https://classic.wowhead.com/item=6564
15509,673,Grunt's Handwraps of the Tiger,https://classic.wowhead.com/item=15509
6536,154,Willow Vest of Stamina,https://classic.wowhead.com/item=6536
15113,96,Rigid Buckler of Stamina,https://classic.wowhead.com/item=15113
14114,842,Aboriginal Footwraps of the Eagle,https://classic.wowhead.com/item=14114
2312,,Fine Leather Gloves,https://classic.wowhead.com/item=2312
858,,Lesser Healing Potion,https://classic.wowhead.com/item=858
15139,860,Cutthroat's Pants of the Eagle,https://classic.wowhead.com/item=15139
9782,766,Bandit Jerkin of the Owl,https://classic.wowhead.com/item=9782
9837,135,Banded Bracers of Stamina,https://classic.wowhead.com/item=9837
7429,1039,Twilight Armor of the Whale,https://classic.wowhead.com/item=7429
12542,,Funeral Pyre Vestment,https://classic.wowhead.com/item=12542
9877,1883,Sorcerer Cloak of Fiery Wrath,https://classic.wowhead.com/item=9877
7728,,Beguiler Robes,https://classic.wowhead.com/item=7728
7447,152,Sentinel Bracers of Intellect,https://classic.wowhead.com/item=7447
5215,930,Ember Wand of the Gorilla,https://classic.wowhead.com/item=5215
6547,844,Soldier's Gauntlets of the Eagle,https://classic.wowhead.com/item=6547
14160,757,Pagan Bands of the Owl,https://classic.wowhead.com/item=14160
15343,250,Pathfinder Gloves of the Falcon,https://classic.wowhead.com/item=15343
7423,1560,Phalanx Leggings of Power,https://classic.wowhead.com/item=7423
14196,185,Thistlefur Sandals of Stamina,https://classic.wowhead.com/item=14196
15231,114,Splitting Hatchet of Stamina,https://classic.wowhead.com/item=15231
9774,1807,Greenweave Vest of Arcane Wrath,https://classic.wowhead.com/item=9774
5635,,Sharp Claw,https://classic.wowhead.com/item=5635
15546,220,Thick Scale Breastplate of Strength,https://classic.wowhead.com/item=15546
14217,176,Geomancer's Cord of Intellect,https://classic.wowhead.com/item=14217
1990,946,Ballast Maul of the Gorilla,https://classic.wowhead.com/item=1990
15111,588,Rigid Moccasins of the Monkey,https://classic.wowhead.com/item=15111
7357,1033,Elder's Hat of the Whale,https://classic.wowhead.com/item=7357
9844,781,Conjurer's Vest of the Owl,https://classic.wowhead.com/item=9844
771,,Chipped Boar Tusk,https://classic.wowhead.com/item=771
15225,1803,Sequoia Hammer of Arcane Wrath,https://classic.wowhead.com/item=15225
12363,,Arcane Crystal,https://classic.wowhead.com/item=12363
8226,,The Butcher,https://classic.wowhead.com/item=8226
7369,216,Elder's Robe of Spirit,https://classic.wowhead.com/item=7369
15249,597,Polished Zweihander of the Monkey,https://classic.wowhead.com/item=15249
15115,933,Rigid Gloves of the Gorilla,https://classic.wowhead.com/item=15115
14193,605,Raincaller Pants of the Monkey,https://classic.wowhead.com/item=14193
4562,587,Severing Axe of the Monkey,https://classic.wowhead.com/item=4562
15243,1804,Deadly Kris of Arcane Wrath,https://classic.wowhead.com/item=15243
15306,18,Feral Bindings of Agility,https://classic.wowhead.com/item=15306
12047,136,Spectral Necklace of Strength,https://classic.wowhead.com/item=12047
15249,1193,Polished Zweihander of the Bear,https://classic.wowhead.com/item=15249
3469,,Copper Chain Boots,https://classic.wowhead.com/item=3469
9786,22,Raider's Cloak of Stamina,https://classic.wowhead.com/item=9786
12047,932,Spectral Necklace of the Gorilla,https://classic.wowhead.com/item=12047
9144,,Wildvine Potion,https://classic.wowhead.com/item=9144
3184,1953,Hook Dagger of Frozen Wrath,https://classic.wowhead.com/item=3184
8181,,Hunting Rifle,https://classic.wowhead.com/item=8181
9783,1188,Raider's Chestpiece of the Bear,https://classic.wowhead.com/item=9783
13064,,Jaina's Firestarter,https://classic.wowhead.com/item=13064
14200,1963,Thistlefur Cap of Frozen Wrath,https://classic.wowhead.com/item=14200
14164,504,Pagan Belt of the Wolf,https://classic.wowhead.com/item=14164
15268,1100,Twin-bladed Axe of the Boar,https://classic.wowhead.com/item=15268
935,,Night Watch Shortsword,https://classic.wowhead.com/item=935
15519,1014,Spiked Chain Cloak of the Whale,https://classic.wowhead.com/item=15519
15408,,Heavy Scorpid Scale,https://classic.wowhead.com/item=15408
15260,951,Stone Hammer of the Gorilla,https://classic.wowhead.com/item=15260
12047,677,Spectral Necklace of the Tiger,https://classic.wowhead.com/item=12047
9763,1549,Cadet Leggings of Power,https://classic.wowhead.com/item=9763
14096,1802,Native Vest of Arcane Wrath,https://classic.wowhead.com/item=14096
14444,,Venomshroud Leggings,https://classic.wowhead.com/item=14444
9879,852,Sorcerer Bracelets of the Eagle,https://classic.wowhead.com/item=9879
15260,1206,Stone Hammer of the Bear,https://classic.wowhead.com/item=15260
14364,,Mystic's Slippers,https://classic.wowhead.com/item=14364
15969,1875,Beaded Orb of Fiery Wrath,https://classic.wowhead.com/item=15969
15520,1188,Spiked Chain Gauntlets of the Bear,https://classic.wowhead.com/item=15520
15017,153,Lupine Leggings of Spirit,https://classic.wowhead.com/item=15017
7354,769,Elder's Boots of the Owl,https://classic.wowhead.com/item=7354
16245,,Formula: Enchant Boots - Greater Agility,https://classic.wowhead.com/item=16245
9883,2042,Sorcerer Pants of Healing,https://classic.wowhead.com/item=9883
7353,776,Elder's Padded Armor of the Owl,https://classic.wowhead.com/item=7353
15477,839,Charger's Pants of the Eagle,https://classic.wowhead.com/item=15477
15341,596,Pathfinder Footpads of the Monkey,https://classic.wowhead.com/item=15341
9826,777,Durable Robe of the Owl,https://classic.wowhead.com/item=9826
9827,851,Scaled Leather Belt of the Eagle,https://classic.wowhead.com/item=9827
14604,,Warden's Wizard Hat,https://classic.wowhead.com/item=14604
9871,1561,Renegade Leggings of Power,https://classic.wowhead.com/item=9871
6260,,Blue Dye,https://classic.wowhead.com/item=6260
10080,611,Lord's Gauntlets of the Monkey,https://classic.wowhead.com/item=10080
15213,136,Mercenary Blade of Strength,https://classic.wowhead.com/item=15213
15521,191,Spiked Chain Leggings of Strength,https://classic.wowhead.com/item=15521
9783,1101,Raider's Chestpiece of the Boar,https://classic.wowhead.com/item=9783
9803,505,Superior Bracers of the Wolf,https://classic.wowhead.com/item=9803
2883,,Plans: Deadly Bronze Poniard,https://classic.wowhead.com/item=2883
6545,1184,Soldier's Armor of the Bear,https://classic.wowhead.com/item=6545
4564,1180,Spiked Club of the Bear,https://classic.wowhead.com/item=4564
15565,1198,Marauder's Boots of the Bear,https://classic.wowhead.com/item=15565
14125,761,Ritual Leggings of the Owl,https://classic.wowhead.com/item=14125
9818,185,Fortified Chain of Stamina,https://classic.wowhead.com/item=9818
14194,852,Raincaller Cord of the Eagle,https://classic.wowhead.com/item=14194
9747,841,Simple Britches of the Eagle,https://classic.wowhead.com/item=9747
3210,192,Brutal War Axe of Strength,https://classic.wowhead.com/item=3210
11290,,Greater Mystic Wand,https://classic.wowhead.com/item=11290
6796,,Red Swashbuckler's Shirt,https://classic.wowhead.com/item=6796
15231,507,Splitting Hatchet of the Wolf,https://classic.wowhead.com/item=15231
15312,1018,Feral Leggings of the Whale,https://classic.wowhead.com/item=15312
15231,591,Splitting Hatchet of the Monkey,https://classic.wowhead.com/item=15231
9800,1842,Ivy Orb of Shadow Wrath,https://classic.wowhead.com/item=9800
12984,,Skycaller,https://classic.wowhead.com/item=12984
7368,1033,Elder's Pants of the Whale,https://classic.wowhead.com/item=7368
15971,1877,Aboriginal Rod of Fiery Wrath,https://classic.wowhead.com/item=15971
14212,177,Vital Shoulders of Intellect,https://classic.wowhead.com/item=14212
15544,853,Thick Scale Sabatons of the Eagle,https://classic.wowhead.com/item=15544
9790,927,Raider's Shield of the Gorilla,https://classic.wowhead.com/item=9790
7468,1968,Regal Robe of Frozen Wrath,https://classic.wowhead.com/item=7468
11018,,Un'Goro Soil,https://classic.wowhead.com/item=11018
5216,135,Umbral Wand of Stamina,https://classic.wowhead.com/item=5216
8118,,Heraldic Bracers,https://classic.wowhead.com/item=8118
15494,1096,Bloodspattered Shield of the Boar,https://classic.wowhead.com/item=15494
12040,681,Forest Pendant of the Tiger,https://classic.wowhead.com/item=12040
7422,1107,Phalanx Girdle of the Boar,https://classic.wowhead.com/item=7422
6577,677,Defender Gauntlets of the Tiger,https://classic.wowhead.com/item=6577
14208,778,Vital Headband of the Owl,https://classic.wowhead.com/item=14208
3260,,Scarlet Initiate Robes,https://classic.wowhead.com/item=3260
864,1552,Knightly Longsword of Power,https://classic.wowhead.com/item=864
7368,1031,Elder's Pants of the Whale,https://classic.wowhead.com/item=7368
15547,1186,Thick Scale Cloak of the Bear,https://classic.wowhead.com/item=15547
9756,840,Gypsy Trousers of the Eagle,https://classic.wowhead.com/item=9756
12009,132,Tundra Ring of Agility,https://classic.wowhead.com/item=12009
4568,1548,Grunt Axe of Power,https://classic.wowhead.com/item=4568
9813,155,Fortified Gauntlets of Strength,https://classic.wowhead.com/item=9813
7421,1108,Phalanx Gauntlets of the Boar,https://classic.wowhead.com/item=7421
17683,,Book: Gift of the Wild II,https://classic.wowhead.com/item=17683
15551,1559,Thick Scale Legguards of Power,https://classic.wowhead.com/item=15551
15312,1552,Feral Leggings of Power,https://classic.wowhead.com/item=15312
15212,1183,Fighter Broadsword of the Bear,https://classic.wowhead.com/item=15212
6548,588,Soldier's Girdle of the Monkey,https://classic.wowhead.com/item=6548
15520,1553,Spiked Chain Gauntlets of Power,https://classic.wowhead.com/item=15520
